# BROWSER FORENSIC EXPORT
# Source DB,C:\Users\cryfo\OneDrive\Documents\Desktop\Browser\History
# DB Description,Browsing History & Downloads
# Table,context_annotations
# Table Description,context_annotations
# Total Rows in DB,8637
# Export Timestamp,2026-04-02 09:55:58 UTC
# MD5 Hash of Source DB,51e141f58bb3628ad263c1aeb53c797a

visit_id,context_annotation_flags,duration_since_last_visit,page_end_reason,total_foreground_duration,browser_type,window_id,tab_id,task_id,root_task_id,parent_task_id,response_code,visit_id__HUMAN,visit_id__FORMAT,duration_since_last_visit__HUMAN,duration_since_last_visit__FORMAT,page_end_reason__HUMAN,page_end_reason__FORMAT
236,0,817324420,2,736404,1,1399631277,1399631338,13399490413978360,13399490397050655,13399490435175560,200,,unknown,2026-11-25 18:33:40 UTC,Apple Cocoa,,unknown
237,0,820399982,2,914527,1,1399631277,1399631338,13399490411601433,13399490397050655,13399490413978360,200,,unknown,2026-12-31 08:53:02 UTC,Apple Cocoa,,unknown
238,0,835770587,2,1016843,1,1399631277,1399631338,13399490397050655,13399490397050655,-1,200,,unknown,2027-06-27 06:29:47 UTC,Apple Cocoa,,unknown
239,0,876307802,4,20276274,1,1399631277,1399631338,13399490349076127,13399490397050655,13399490397050655,200,,unknown,2028-10-08 10:50:02 UTC,Apple Cocoa,,unknown
240,0,885789323,0,-1000000,1,1399631277,1399631338,13399490349076127,13399490397050655,13399490349076127,0,,unknown,2029-01-26 04:35:23 UTC,Apple Cocoa,,null
241,0,-1000000,4,9735149,1,1399631277,1399631338,13399491254037198,13399491254037198,-1,200,,unknown,,null,,unknown
242,0,-1000000,4,95671287,1,1399631277,1399631338,13399491263292576,13399491254037198,13399491254037198,200,,unknown,,null,,unknown
244,0,-1000000,2,2862791,1,1399631277,1399631338,13399491477137112,13399491254037198,13399491263292576,200,,unknown,,null,,unknown
245,0,216118746,0,-1000000,1,1399631277,1399631338,13399491263292576,13399491254037198,13399491477137112,200,,unknown,2007-11-07 08:59:06 UTC,Apple Cocoa,,null
246,0,-1000000,4,2678989,1,1399631277,1399631338,13399492238779204,13399492238779204,-1,200,,unknown,,null,,unknown
247,0,-1000000,4,18883505,1,1399631277,1399631338,13399492241249918,13399492238779204,13399492238779204,200,,unknown,,null,,unknown
248,0,-1000000,4,52519742,1,1399631277,1399631338,13399492259907534,13399492238779204,13399492241249918,200,,unknown,,null,,unknown
249,0,-1000000,4,49274559,1,1399631277,1399631338,13399492333916185,13399492238779204,13399492259907534,200,,unknown,,null,,unknown
250,0,-1000000,6,41995559,1,1399631277,1399631338,13399493429494189,13399492238779204,13399492333916185,200,,unknown,,null,,unknown
251,0,-1000000,0,-1000000,1,1399631277,1399631338,13399493429494189,13399492238779204,13399493429494189,0,,unknown,,null,,null
252,0,-1000000,0,-1000000,1,1399631277,1399631338,13399493429494189,13399492238779204,13399493429494189,0,,unknown,,null,,null
254,0,-1000000,6,203391252,1,1399631277,1399631347,13399493548260040,-1,13399493548260040,200,,unknown,,null,,unknown
255,0,-1000000,6,39480432,1,1399631277,1399631348,13399493583440626,-1,13399493583440626,200,,unknown,,null,,unknown
256,0,-1000000,4,5468177,1,1399631277,1399631349,13399493756484084,13399493756484084,-1,200,,unknown,,null,,unknown
257,0,-1000000,4,38562399,1,1399631277,1399631349,13399493763590025,13399493756484084,13399493756484084,200,,unknown,,null,,unknown
258,0,-1000000,4,24623515,1,1399631277,1399631349,13399493801950939,13399493756484084,13399493763590025,200,,unknown,,null,,unknown
260,0,-1000000,3,9068091,1,1399631277,1399631349,13399493826288924,13399493756484084,13399493801950939,200,,unknown,,null,,unknown
261,0,8032228,2,84008985,1,1399631277,1399631349,13399493826288924,13399493756484084,13399493826288924,200,,unknown,,unknown,,unknown
262,0,114687295,0,-1000000,1,1399631277,1399631349,13399493801950939,13399493756484084,13399493826288924,200,,unknown,2004-08-20 09:34:55 UTC,Apple Cocoa,,null
263,0,-1000000,2,21425406,1,1399631277,1399631349,13399493918143615,13399493756484084,13399493801950939,200,,unknown,,null,,unknown
264,0,-1000000,0,-1000000,1,1399631277,1399631349,13399493918143615,13399493756484084,13399493918143615,0,,unknown,,null,,null
265,0,-1000000,0,-1000000,1,1399631277,1399631349,13399493918143615,13399493756484084,13399493918143615,0,,unknown,,null,,null
266,0,23897787,0,-1000000,1,1399631277,1399631349,13399493801950939,13399493756484084,13399493918143615,200,,unknown,,unknown,,null
267,0,-1000000,6,200108124,1,1399631277,1399631349,13399493942470221,13399493756484084,13399493801950939,200,,unknown,,null,,unknown
268,0,-1000000,0,-1000000,1,1399631277,1399631349,13399493942470221,13399493756484084,13399493942470221,0,,unknown,,null,,null
269,0,-1000000,0,-1000000,1,1399631277,1399631349,13399493942470221,13399493756484084,13399493942470221,0,,unknown,,null,,null
271,0,-1000000,6,53304097,1,1399631277,1399631350,13399494024603729,-1,13399494024603729,200,,unknown,,null,,unknown
272,0,27151968,0,-1000000,1,1399631277,1399631350,13399494024603729,-1,13399494024603729,0,,unknown,,unknown,,null
273,0,120524001,0,-1000000,1,1399631277,1399631349,13399493942470221,13399493756484084,13399493942470221,0,,unknown,2004-10-26 22:53:21 UTC,Apple Cocoa,,null
274,0,-1000000,0,-1000000,1,1399631277,1399631349,13399493942470221,13399493756484084,13399493942470221,0,,unknown,,null,,null
275,0,-1000000,4,2859007,1,1399631346,1399631351,13399494183243836,13399494183243836,-1,200,,unknown,,null,,unknown
276,0,-1000000,6,235764008,1,1399631346,1399631351,13399494185893645,13399494183243836,13399494183243836,200,,unknown,,null,,unknown
277,0,-1000000,0,-1000000,1,1399631346,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,null,,null
278,0,-1000000,0,-1000000,1,1399631346,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,null,,null
279,0,-1000000,0,-1000000,1,1399631346,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,null,,null
280,0,-1000000,0,-1000000,1,1399631346,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,null,,null
282,0,-1000000,5,67422089,1,1399631346,1399631352,13399494248839652,-1,13399494248839652,200,,unknown,,null,,unknown
283,0,-1000000,0,-1000000,1,1399631346,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,null,,null
284,0,5014945,0,-1000000,1,1399631346,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
285,0,5119765,0,-1000000,1,1399631346,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
286,0,287737,0,-1000000,1,1399631346,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
287,0,-1000000,6,26060735,1,1399631346,1399631353,13399494262776534,-1,13399494262776534,200,,unknown,,null,,unknown
288,0,58152175,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
289,0,74457914,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
290,0,93732884,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
292,0,90494173,5,33739786,1,1399631346,1399631355,13399494339333825,-1,13399494339333825,200,,unknown,,unknown,,unknown
293,0,-1000000,0,-1000000,1,1399631346,1399631355,13399494339333825,-1,13399494339333825,0,,unknown,,null,,null
294,0,-1000000,0,-1000000,1,1399631346,1399631355,13399494339333825,-1,13399494339333825,0,,unknown,,null,,null
295,0,18614603,0,-1000000,1,1399631346,1399631352,13399494248839652,-1,13399494248839652,0,,unknown,,unknown,,null
296,0,18832407,0,-1000000,1,1399631346,1399631352,13399494248839652,-1,13399494248839652,0,,unknown,,unknown,,null
297,0,-1000000,0,-1000000,1,1399631346,1399631352,13399494248839652,-1,13399494248839652,0,,unknown,,null,,null
298,0,-1000000,0,-1000000,1,1399631346,1399631352,13399494248839652,-1,13399494248839652,0,,unknown,,null,,null
299,0,-1000000,0,-1000000,1,1399631346,1399631352,13399494248839652,-1,13399494248839652,0,,unknown,,null,,null
300,0,-1000000,0,-1000000,1,1399631346,1399631352,13399494248839652,-1,13399494248839652,0,,unknown,,null,,null
301,0,137405856,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,2005-05-10 08:17:36 UTC,Apple Cocoa,,null
302,0,-1000000,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,null,,null
303,0,259273519,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,2009-03-20 20:25:19 UTC,Apple Cocoa,,null
304,0,-1000000,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,null,,null
306,0,-1000000,6,114357341,1,1399631354,1399631358,13399494473702672,-1,13399494473702672,200,,unknown,,null,,unknown
307,0,46368516,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
308,0,2969741,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
309,0,2094680,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
310,0,245620,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
311,0,5676159,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,unknown,,null
312,0,97213712,6,11153718,1,1399631354,1399631359,13399494570916384,-1,13399494570916384,200,,unknown,,unknown,,unknown
313,0,-1000000,0,-1000000,1,1399631354,1399631351,13399494185893645,13399494183243836,13399494185893645,0,,unknown,,null,,null
314,0,4892309769,6,2417348567,1,1399631346,1399631339,13399489989770782,-1,13399489989770782,200,,unknown,2125-01-11 22:56:09 UTC,Unix s,,unknown
315,0,-1000000,4,3882469,1,1399631277,1399631322,13399499183644248,13399499183644248,-1,200,,unknown,,null,,unknown
316,0,11442097725,4,126689084,1,1399631277,1399631322,13399499187388052,13399499183644248,13399499183644248,200,,unknown,,unknown,,unknown
317,0,11388389786,0,-1000000,1,1399631277,1399631322,13399499187388052,13399499183644248,13399499187388052,0,,unknown,,unknown,,null
318,0,-1000000,6,0,1,1399631277,1399631374,13399499206780810,-1,13399499206780810,200,,unknown,,null,,unknown
319,0,-1000000,0,-1000000,1,1399631277,1399631374,13399499206780810,-1,13399499206780810,0,,unknown,,null,,null
320,0,-1000000,6,26997120,1,1399631277,1399631376,13399499216515000,-1,13399499216515000,200,,unknown,,null,,unknown
321,0,-1000000,6,0,1,1399631277,1399631378,13399499248790885,-1,13399499248790885,200,,unknown,,null,,unknown
322,0,-1000000,0,-1000000,1,1399631277,1399631378,13399499248790885,-1,13399499248790885,0,,unknown,,null,,null
323,0,-1000000,0,-1000000,1,1399631277,1399631322,13399499187388052,13399499183644248,13399499187388052,0,,unknown,,null,,null
325,0,-1000000,2,46809652,1,1399631277,1399631322,13399499340635700,13399499183644248,13399499187388052,200,,unknown,,null,,unknown
326,1,-1000000,0,-1000000,1,1399631277,1399631322,13399499340635700,13399499183644248,13399499340635700,0,,unknown,,null,,null
327,0,25137819,6,2635561425,1,1399631277,1399631380,13399499367770333,13399499367770333,-1,200,,unknown,,unknown,,unknown
328,0,36901833,0,-1000000,1,1399631277,1399631322,13399499340635700,13399499183644248,13399499340635700,0,,unknown,,unknown,,null
329,0,9977575,0,-1000000,1,1399631277,1399631322,13399499340635700,13399499183644248,13399499340635700,0,,unknown,,unknown,,null
330,0,13190451,0,-1000000,1,1399631277,1399631322,13399499340635700,13399499183644248,13399499340635700,0,,unknown,,unknown,,null
331,0,13131226,0,-1000000,1,1399631277,1399631322,13399499340635700,13399499183644248,13399499340635700,0,,unknown,,unknown,,null
332,0,102260232,3,268928114,1,1399631277,1399631322,13399499187388052,13399499183644248,13399499340635700,200,,unknown,2004-03-29 13:37:12 UTC,Apple Cocoa,,unknown
333,0,-1000000,0,-1000000,1,1399631277,1399631322,13399499187388052,13399499183644248,13399499187388052,0,,unknown,,null,,null
334,0,159793449,0,-1000000,1,1399631277,1399631322,13399499187388052,13399499183644248,13399499187388052,0,,unknown,2006-01-24 11:04:09 UTC,Apple Cocoa,,null
335,0,-1000000,0,-1000000,1,1399631277,1399631322,13399499187388052,13399499183644248,13399499187388052,0,,unknown,,null,,null
337,0,-1000000,6,33169343,1,1399631277,1399631381,13399499681236970,-1,13399499681236970,200,,unknown,,null,,unknown
338,0,-1000000,4,3029921,1,1399631277,1399631383,13399500625049090,13399500625049090,-1,200,,unknown,,null,,unknown
339,0,23797946168,6,8248591,1,1399631277,1399631383,13399500627748677,13399500625049090,13399500625049090,200,,unknown,,unknown,,unknown
340,0,-1000000,0,-1000000,1,1399631277,1399631384,13399500632428493,-1,13399500632428493,200,,unknown,,null,,null
341,0,-1000000,0,-1000000,1,1399631277,1399631384,13399500632428493,-1,13399500632428493,0,,unknown,,null,,null
342,0,1355424099,6,5582618,1,1399631277,1399631386,13399500746303233,-1,13399500746303233,200,,unknown,2012-12-13 18:41:39 UTC,Unix s,,unknown
343,0,-1000000,3,2765953,1,1399631277,1399631388,13399500757653683,-1,13399500757653683,200,,unknown,,null,,unknown
345,0,-1000000,6,39288540,1,1399631277,1399631388,13399500761349899,-1,13399500761349899,200,,unknown,,null,,unknown
346,0,-1000000,0,-1000000,1,1399631277,1399631322,13399499187388052,13399499183644248,13399499187388052,0,,unknown,,null,,null
348,0,2058454628,6,6303881,1,1399631277,1399631322,13399502819804527,-1,13399502819804527,200,,unknown,2035-03-25 16:57:08 UTC,Unix s,,unknown
349,0,-1000000,4,4777414,1,1399631277,1399631392,13399502832785249,13399502832785249,-1,200,,unknown,,null,,unknown
350,0,-1000000,3,18706933,1,1399631277,1399631392,13399502837423763,13399502832785249,13399502832785249,200,,unknown,,null,,unknown
351,0,17256025,6,81778978,1,1399631277,1399631392,13399502837423763,13399502832785249,13399502837423763,200,,unknown,,unknown,,unknown
353,0,-1000000,6,489585858,1,1399631393,1399631394,13399503092027317,-1,13399503092027317,200,,unknown,,null,,unknown
354,0,-1000000,0,-1000000,1,1399631393,1399631394,13399503092027317,-1,13399503092027317,0,,unknown,,null,,null
355,0,-1000000,4,56675786,1,1399631393,1399631395,13399503600233547,-1,13399503600233547,200,,unknown,,null,,unknown
356,0,-1000000,0,-1000000,1,1399631393,1399631395,13399503600233547,-1,13399503600233547,0,,unknown,,null,,null
357,0,538519738,0,-1000000,1,1399631393,1399631395,13399503600233547,-1,13399503600233547,0,,unknown,2018-01-24 20:48:58 UTC,Apple Cocoa,,null
358,0,-1000000,4,7695014,1,1399631393,1399631407,13399504935164489,13399504928160112,13399504928160112,200,,unknown,,null,,unknown
362,0,33069784099,6,455003470,1,1399631393,1399631407,13399504942572819,13399504928160112,13399504935164489,200,,unknown,,unknown,,unknown
363,0,30229268926,0,-1000000,1,1399631393,1399631407,13399504942572819,13399504928160112,13399504942572819,0,,unknown,,unknown,,null
364,0,29885863116,0,-1000000,1,1399631393,1399631407,13399504942572819,13399504928160112,13399504942572819,0,,unknown,,unknown,,null
365,0,-1000000,0,-1000000,1,1399631393,1399631407,13399504942572819,13399504928160112,13399504942572819,0,,unknown,,null,,null
366,0,370917007,0,-1000000,1,1399631393,1399631407,13399504942572819,13399504928160112,13399504942572819,0,,unknown,2012-10-03 00:30:07 UTC,Apple Cocoa,,null
367,0,-1000000,0,-1000000,1,1399631393,1399631407,13399504942572819,13399504928160112,13399504942572819,0,,unknown,,null,,null
369,0,-1000000,6,4405523,1,1399631393,1399631408,13399505416924616,-1,13399505416924616,200,,unknown,,null,,unknown
370,0,-1000000,4,4481400,1,1399631393,1399631395,13399506376410191,13399506376410191,-1,200,,unknown,,null,,unknown
371,0,-1000000,6,132622643,1,1399631393,1399631395,13399506380621993,13399506376410191,13399506376410191,200,,unknown,,null,,unknown
372,0,-1000000,0,-1000000,1,1399631393,1399631395,13399506380621993,13399506376410191,13399506380621993,0,,unknown,,null,,null
373,0,-1000000,0,-1000000,1,1399631393,1399631395,13399506380621993,13399506376410191,13399506380621993,0,,unknown,,null,,null
374,0,-1000000,0,-1000000,1,1399631393,1399631395,13399506380621993,13399506376410191,13399506380621993,0,,unknown,,null,,null
375,0,-1000000,0,-1000000,1,1399631393,1399631395,13399506380621993,13399506376410191,13399506380621993,0,,unknown,,null,,null
376,0,143313,0,-1000000,1,1399631393,1399631395,13399506380621993,13399506376410191,13399506380621993,0,,unknown,,unknown,,null
377,0,-1000000,0,-1000000,1,1399631393,1399631413,13399506380621993,13399506380621993,13399506380621993,200,,unknown,,null,,null
380,0,-1000000,0,-1000000,1,1399631393,1399631414,13399509635237053,13399509635237053,-1,200,,unknown,,null,,null
381,0,-1000000,0,-1000000,1,1399631393,1399631414,13399509635237053,13399509635237053,-1,0,,unknown,,null,,null
382,0,-1000000,0,-1000000,1,1399631393,1399631414,13399509635237053,13399509635237053,-1,0,,unknown,,null,,null
383,0,-1000000,0,-1000000,1,1399631393,1399631414,13399509635237053,13399509635237053,13399509635237053,0,,unknown,,null,,null
384,0,-1000000,0,-1000000,1,1399631393,1399631414,13399509635237053,13399509635237053,13399509635237053,0,,unknown,,null,,null
385,0,384343,0,-1000000,1,1399631393,1399631414,13399509635237053,13399509635237053,13399509635237053,0,,unknown,,unknown,,null
386,0,-1000000,0,-1000000,1,1399631393,1399631414,13399509635237053,13399509635237053,13399509635237053,0,,unknown,,null,,null
387,0,-1000000,0,-1000000,1,1399631393,1399631414,13399509635237053,13399509635237053,13399509635237053,0,,unknown,,null,,null
388,0,553068498,6,5072708,1,1399631465,1399631538,13399509635237053,13399509635237053,13399509635237053,200,,unknown,2018-07-12 06:08:18 UTC,Apple Cocoa,,unknown
389,0,586405749,4,13426612,1,1399631465,1399631537,13399506380621993,13399506380621993,13399506380621993,200,,unknown,2019-08-02 02:29:09 UTC,Apple Cocoa,,unknown
390,0,9585241057,6,0,1,1399631465,1399631536,13399500632428493,13399500632428493,13399500632428493,200,,unknown,2273-09-29 06:57:37 UTC,Unix s,,unknown
392,0,-1000000,4,10760279,1,1399631465,1399631537,13399510222870920,13399510222870920,-1,200,,unknown,,null,,unknown
393,0,3852152908,6,4903353142,1,1399631465,1399631537,13399510232774901,13399510232774901,-1,200,,unknown,2092-01-26 02:28:28 UTC,Unix s,,unknown
394,0,112304686409,0,-1000000,1,1399631465,1399631537,13399510232774901,13399510232774901,13399510232774901,0,,unknown,,unknown,,null
